"bird_ID","date","bird_played","key_pecked"
"bl42ye22","11/16/2018","pu17pu18_UD",222
"bl42ye22","11/2/2018","bl100pu80_FD",6
"bl42ye22","11/2/2018","bl90pi15_FD",26
"bl42ye22","11/3/2018","bl100pu80_FD",11
"bl42ye22","11/3/2018","bl100pu80_UD",92
"bl42ye22","11/3/2018","bl90pi15_FD",35
"bl42ye22","11/3/2018","pu17pu18_UD",12
"bl42ye22","11/6/2018","bl100pu80_FD",29
"bl42ye22","11/6/2018","bl100pu80_UD",29
"bl42ye22","11/6/2018","bl34pu94_FD",118
"bl42ye22","11/7/2018","bl100pu80_FD",10
"bl42ye22","11/7/2018","bl90pi15_FD",44
"bl42ye22","11/8/2018","bkor_FD",141
"bl42ye22","11/8/2018","bkor_UD",57
"bl42ye22","11/9/2018","bkor_FD",50
"bl42ye22","11/9/2018","bkor_UD",30
"bl42ye22","6/10/2019","pu35pu36_UD",12
"bl42ye22","6/10/2019","y40b7_UD",38
"bl42ye22","6/12/2019","bkor_UD",13
"bl42ye22","6/12/2019","bl100pu80_FD",27
"bl42ye22","6/12/2019","bl90pi15_FD",22
"bl42ye22p","1/2/2019","bl4b13_UD",31
"bl42ye22p","1/2/2019","blk17_FD",131
"bl42ye22p","1/2/2019","blk17_UD",22
"bl42ye22p","1/2/2019","r16y36",1
"bl42ye22p","12/11/2018","bl100pu80_FD",40
"bl42ye22p","12/11/2018","bl90pi15_FD",37
"bl42ye22p","12/11/2018","blk17_FD",248
"bl42ye22p","12/11/2018","blk17_UD",93
"bl42ye22p","12/5/2018","bl100pu80_FD",32
"bl42ye22p","12/5/2018","y40b7_UD",10
"bl42ye22p","4/10/2019","bl100pu80_FD",118
"bl42ye22p","4/10/2019","bl90pi15_FD",133
"bl42ye22p","4/10/2019","y40b7_UD",3
"bl42ye22p","4/11/2019","bl100pu80_FD",222
"bl42ye22p","4/11/2019","bl90pi15_FD",196
"bl42ye22p","4/12/2019","bl100pu80_FD",293
"bl42ye22p","4/12/2019","bl90pi15_FD",119
"bl42ye22p","4/26/2019","pu35pu36_UD",31
"bl42ye22p","4/26/2019","yelred_FD",49
"bl42ye22p","4/26/2019","yelred_UD",3
"bl42ye22p","5/18/2019","pu35pu36_UD",85
"bl42ye22p","5/18/2019","y40b7_UD",148
"bl42ye22p","5/23/2019","bl100pu80_FD",78
"bl42ye22p","5/23/2019","bl90pi15_FD",25
"bl43y23m","7/26/2018","bl34pu94_UD",35
"bl43y23m","7/26/2018","bl90pi15_FD",138
"bl43y23m","7/29/2018","bl11pu3_FD",159
"bl43y23m","7/29/2018","bl4b13_FD",144
"bl43y23m","7/29/2018","gy72_UD",11
"bl43y23m","7/30/2018","bl4b13_FD",27
"bl43y23m","7/30/2018","bl90pi15_FD",93
"bl43y23m","7/30/2018","bl90pi15_UD",10
"bl43y23m","8/10/2018","bl34pu94_UD",173
"bl43y23m","8/10/2018","bl90pi15_FD",124
"bl43y23m","8/10/2018","bl90pi15_UD",3
"bl43y23m","8/13/2018","bl34pu94_UD",117
"bl43y23m","8/13/2018","bl90pi15_FD",182
"bl44ye24","7/26/2019","bl11pu3_UD",116
"bl44ye24","7/26/2019","yelred_FD",207
"bl44ye24","7/26/2019","yelred_UD",3
"bl45y25","7/25/2018","bl34pu94_UD",137
"bl45y25","7/25/2018","bl90pi15_FD",118
"bl45y25","7/29/2018","bl4b13_FD",5
"bl45y25","7/29/2018","gy72_UD",277
"bl45y25","7/30/2018","bl4b13_FD",49
"bl45y25","7/30/2018","bl90pi15_FD",9
"bl45y25","7/30/2018","bl90pi15_UD",12
"bl45y25","7/31/2018","bl90pi15_FD",24
"bl45y25","7/31/2018","bl90pi15_UD",66
"bl45ye25","6/27/2019","bl43p196_UD",4
"bl45ye25","6/27/2019","bl4b13_UD",20
"bl45ye25","6/28/2019","bl43p196_UD",3
"bl45ye25","6/28/2019","bl63bk93_FD",5
"bl45ye25","6/30/2019","bl63bk93_FD",35
"bl45ye25","6/30/2019","bl90or19_FD",21
"bl45ye25","6/30/2019","bl90pi15_FD",113
"bl45ye25","7/1/2019","bl100pu80_FD",8
"bl45ye25","7/1/2019","bl63bk93_FD",3
"bl45ye25","7/1/2019","bl90pi15_FD",163
"bl45ye25","7/10/2019","bl100pu80_FD",52
"bl45ye25","7/10/2019","bl11pu3_UD",19
"bl45ye25","7/10/2019","bl90pi15_FD",143
"bl45ye25","7/10/2019","g32b89_UD",5
"bl45ye25","7/11/2019","bkor_FD",7
"bl45ye25","7/11/2019","bkor_UD",62
"bl45ye25","7/3/2019","bl11pu3_UD",80
"bl45ye25","7/3/2019","blk17_FD",4
"bl45ye25","7/3/2019","g32b89_UD",11
"bl45ye25","7/3/2019","yelred_FD",30
"bl45ye25","7/3/2019","yelred_UD",30
"bl45ye25","7/8/2019","bl4b13_UD",7
"bl45ye25","7/8/2019","blk17_UD",13
"bl46re06","7/10/2019","blk17_FD",89
"bl46re06","7/10/2019","blk17_UD",37
"bl46re06","7/10/2019","pu35pu36_UD",13
"bl46re06","7/10/2019","y40b7_UD",3
"bl46re06","7/11/2019","bl11pu3_UD",4
"bl46re06","7/11/2019","blk17_FD",2
"bl46re06","7/11/2019","blk17_UD",32
"bl46re06","7/11/2019","pi183y24_UD",2
"bl46re06","7/16/2019","pi183y24_UD",6
"bl46re06","7/16/2019","yelred_FD",15
"bl46re06","7/16/2019","yelred_UD",21
"bl46re06","7/8/2019","bl43p196_UD",10
"bl46re06","7/8/2019","bl4b13_UD",6
"bl46re06","7/8/2019","blk17_UD",82
"bl47gy91","2/22/2019","bl58gr33_UD",44
"bl47gy91","2/22/2019","bl87re02_FD",24
"bl47gy91","4/10/2019","bl58gr33_FD",4
"bl47gy91","4/10/2019","bl87re02_FD",39
"bl47gy91","4/10/2019","y40b7_UD",3
"bl47gy91","4/11/2019","bl58gr33_FD",108
"bl47gy91","4/11/2019","bl87re02_FD",139
"bl47gy91","4/12/2019","bl58gr33_FD",68
"bl47gy91","4/12/2019","bl87re02_FD",135
"bl47gy91","4/9/2019","bl4b13_UD",245
"bl47gy91","4/9/2019","pu35pu36_UD",169
"bl47gy91","4/9/2019","y40b7_UD",7
"bl50gy32","7/16/2019","bkor_UD",3
"bl50gy32","7/16/2019","bl17bl57_UD",5
"bl50gy32","7/16/2019","bl32gy22_UD",70
"bl50gy32","7/22/2019","bl44pi74_FD",35
"bl50gy32","7/22/2019","bl71bl60_FD",153
"bl50gy32","7/23/2019","yelred_FD",135
"bl50gy32","7/23/2019","yelred_UD",75
"bl50gy32","7/8/2019","bl43p196_UD",74
"bl50gy32","7/8/2019","bl4b13_UD",23
"bl50gy32","7/8/2019","blk17_UD",298
"bl58p24","3/22/2018","bl14y6_FD",117
"bl58p24","3/22/2018","bl37p47_calls",64
"bl62gr90","7/11/2019","bl11pu3_UD",38
"bl62gr90","7/11/2019","blk17_UD",36
"bl62gr90","7/11/2019","g32b89_UD",6
"bl62gr90","7/26/2019","bl44pi74_FD",5
"bl62gr90","7/26/2019","bl71bl60_FD",109
"bl63pu98","1/6/2019","blk17_FD",130
"bl63pu98","1/6/2019","blk17_UD",65
"bl63pu98","4/28/2018","pu35pu36_UD",88
"bl63pu98","4/28/2018","y40b7_UD",303
"bl63pu98","4/30/2018","bl65wh75_UD",42
"bl63pu98","4/30/2018","bl86pi11_UD",93
"bl63pu98","4/30/2018","pu35pu36_UD",17
"bl63pu98","4/30/2018","y40b7_UD",3
"bl63pu98","5/14/2018","bl36p46_calls",73
"bl63pu98","5/14/2018","bl65wh75_UD",112
"bl63pu98","5/14/2018","bl86pi11_UD",9
"bl63pu98","5/3/2018","bkor_FD",16
"bl63pu98","5/3/2018","bkor_UD",75
"bl63pu98","5/4/2018","bl65wh75_UD",40
"bl63pu98","5/4/2018","bl86pi11_UD",24
"bl63pu98","9/10/2018","pu35pu36_UD",68
"bl63pu98","9/10/2018","y40b7_UD",175
"bl63pu98","9/7/2018","bl65wh75_FD",43
"bl63pu98","9/7/2018","bl86pi11_FD",68
"bl69pu99","10/17/2018","pu35pu36_UD",48
"bl69pu99","10/17/2018","y40b7_UD",154
"bl69pu99","10/18/2018","blk17_FD",24
"bl69pu99","10/18/2018","blk17_UD",9
"bl69pu99","10/21/2018","bl65wh75_FD",34
"bl69pu99","10/21/2018","bl65wh75_UD",29
"bl69pu99","10/21/2018","gy72_UD",3
"bl69pu99","10/22/2018","bl17bl57_UD",5
"bl69pu99","10/22/2018","bl32gy22_UD",36
"bl69pu99","10/22/2018","gy72_UD",3
"bl69pu99","10/23/2018","bl100pu80_FD",4
"bl69pu99","10/23/2018","bl65wh75_FD",41
"bl69pu99","10/23/2018","bl90pi15_FD",25
"bl69pu99","10/24/2018","bl65wh75_FD",5
"bl69pu99","10/24/2018","bl65wh75_UD",24
"bl69pu99","12/11/2018","bl11pu3_UD",1
"bl69pu99","12/11/2018","bl43p196_UD",4
"bl69pu99","12/11/2018","g32b89_UD",14
"bl69pu99","12/12/2018","bl17pi39_FD",39
"bl69pu99","12/12/2018","bl65wh75_FD",40
"bl69pu99","4/23/2018","pu35pu36_UD",24
"bl69pu99","4/23/2018","y40b7_UD",82
"bl69pu99","4/25/2018","bl11pu3_FD",97
"bl69pu99","4/25/2018","bl14y6_FD",79
"bl69pu99","4/25/2018","yelred_FD",166
"bl69pu99","4/25/2018","yelred_UD",1
"bl69pu99","4/27/2018","bl4b13_FD",56
"bl69pu99","4/27/2018","pu55bl08_FD",142
"bl69pu99","4/28/2018","bl4b13_FD",367
"bl69pu99","4/28/2018","pu55bl08_FD",223
"bl69pu99","4/30/2018","bl65wh75_UD",142
"bl69pu99","4/30/2018","bl86pi11_UD",9
"bl69pu99","4/30/2018","pu55bl08_FD",53
"bl69pu99","5/1/2018","bl11pu3_FD",95
"bl69pu99","5/1/2018","bl4b13_FD",46
"bl69pu99","5/2/2018","bl11pu3_FD",139
"bl69pu99","5/2/2018","bl4b13_FD",188
"bl69pu99","5/4/2018","bl65wh75_UD",126
"bl69pu99","5/4/2018","bl86pi11_UD",52
"bl69pu99","9/10/2018","pu35pu36_UD",48
"bl69pu99","9/10/2018","y40b7_UD",22
"bl69pu99","9/7/2018","bl65wh75_FD",120
"bl69pu99","9/7/2018","bl86pi11_FD",41
"bl73gy23","12/5/2018","bl11pu3_UD",75
"bl73gy23","12/5/2018","g32b89_UD",25
"bl73gy73","2/14/2019","bl43p196_UD",108
"bl73gy73","2/14/2019","bl4b13_UD",218
"bl73gy73","2/14/2019","bl58gr33_UD",16
"bl73gy73","2/14/2019","bl87re02_FD",3
"bl73gy73","2/20/2019","pu35pu36_UD",246
"bl73gy73","2/20/2019","y40b7_UD",334
"bl73gy73","2/21/2019","bl58gr33_UD",162
"bl73gy73","2/21/2019","bl87re02_FD",72
"bl73gy73","2/22/2019","bl58gr33_UD",121
"bl73gy73","2/22/2019","bl87re02_FD",94
"bl80pi41","1/10/2019","bl14y6_FD",4
"bl80pi41","1/10/2019","bl4b13_FD",31
"bl80pi41","1/14/2019","bkor_FD",108
"bl80pi41","1/14/2019","bkor_UD",121
"bl80pi41","1/15/2019","bl14y6_FD",31
"bl80pi41","1/15/2019","bl14y6_UD",11
"bl80pi41","1/16/2019","bl14y6_FD",93
"bl80pi41","1/16/2019","bl87bk3_UD",151
"bl80pi41","1/8/2019","blk17_FD",52
"bl80pi41","1/8/2019","blk17_UD",59
"bl80pi41","1/9/2019","blk17_FD",136
"bl80pi41","1/9/2019","blk17_UD",131
"bl82or90","1/10/2019","bl33ye35_FD",509
"bl82or90","1/10/2019","bl65wh75_FD",631
"bl82or90","1/15/2019","bl33ye35_FD",386
"bl82or90","1/15/2019","bl33ye35_UD",305
"bl82or90","1/16/2019","bl33ye35_FD",2
"bl82or90","1/16/2019","bl65wh75_FD",217
"bl82or90","1/17/2019","bl33ye35_FD",98
"bl82or90","1/17/2019","bl65wh75_FD",74
"bl82or90","1/18/2019","bl65wh75_FD",241
"bl82or90","1/18/2019","pu35pu36_UD",98
"bl82or90","1/18/2019","y40b7_UD",21
"bl82or90","1/25/2019","bl33ye35_FD",18
"bl82or90","1/25/2019","bl65wh75_FD",190
"bl82or90","1/28/2019","bl33ye35_FD",3
"bl82or90","1/28/2019","bl43p196_UD",58
"bl82or90","1/28/2019","bl4b13_UD",84
"bl82or90","1/29/2019","bl33ye35_FD",116
"bl82or90","1/29/2019","bl33ye35_UD",14
"bl82or90","1/29/2019","bl65wh75_FD",63
"bl82or90","1/30/2019","bkor_FD",72
"bl82or90","1/30/2019","bkor_UD",38
"bl82or90","1/31/2019","bkor_UD",3
"bl82or90","1/31/2019","bl33ye35_FD",2
"bl82or90","1/31/2019","bl65wh75_FD",328
"bl82or90","1/9/2019","bl11pu3_UD",816
"bl82or90","1/9/2019","bl43p196_UD",256
"bl82or90","12/10/2018","bl100pu80_FD",95
"bl82or90","12/10/2018","bl33ye35_FD",81
"bl82or90","12/10/2018","bl40b60_calls",105
"bl82or90","12/11/2018","bkor_UD",14
"bl82or90","12/11/2018","bl43p196_UD",40
"bl82or90","12/11/2018","bl4b13_UD",7
"bl82or90","12/11/2018","blk17_UD",92
"bl82or90","12/12/2018","bl13b12",2122
"bl82or90","12/12/2018","bl33ye35_FD",125
"bl82or90","12/13/2018","bl33ye35_FD",371
"bl82or90","12/13/2018","bl33ye35_UD",196
"bl82or90","12/3/2018","bl36p46_calls",157
"bl82or90","12/3/2018","pu35pu36_UD",90
"bl82or90","12/3/2018","y40b7_UD",8
"bl82or90","12/5/2018","bl17bl57_UD",240
"bl82or90","12/5/2018","bl32gy22_UD",3
"bl82or90","12/5/2018","blk17_FD",203
"bl82or90","12/5/2018","blk17_UD",89
"bl82or90","12/7/2018","bl100pu80_FD",303
"bl82or90","12/7/2018","bl33ye35_FD",254
"bl82or90","2/1/2019","bl33ye35_FD",893
"bl82or90","2/1/2019","bl65wh75_FD",508
"bl82or90","2/5/2019","blk17_FD",349
"bl82or90","2/5/2019","blk17_UD",500
"bl82or90","2/6/2019","bl33ye35_FD",6
"bl82or90","2/6/2019","bl33ye35_UD",35
"bl82or90","2/6/2019","blk17_UD",907
"bl82or90","2/7/2019","bl33ye35_FD",47
"bl82or90","2/7/2019","bl33ye35_UD",55
"bl82ye22","7/16/2019","bl17bl57_UD",67
"bl82ye22","7/16/2019","y40b7_UD",89
"bl84pi94","12/10/2018","bl100pu80_FD",27
"bl84pi94","12/10/2018","bl33ye35_FD",15
"bl84pi94","12/10/2018","bl33ye35_UD",9
"bl84pi94","12/10/2018","bl40b60_calls",41
"bl84pi94","12/5/2018","bl32gy22_UD",36
"bl84pi94","12/5/2018","blk17_UD",6
"bl84pi94","12/7/2018","bl100pu80_FD",7
"bl84pi94","12/7/2018","bl33ye35_FD",1
"bl84pi94","12/7/2018","bl90pi15_FD",3
"bl84re84","1/25/2019","bl33ye35_FD",5
"bl84re84","1/25/2019","bl65wh75_FD",32
"bl84re84","1/28/2019","bl33ye35_FD",8
"bl84re84","1/28/2019","bl4b13_UD",34
"bl84re84","1/29/2019","bl33ye35_FD",13
"bl84re84","1/29/2019","bl33ye35_UD",17
"bl84re84","1/31/2019","bkor_UD",3
"bl84re84","1/31/2019","bl33ye35_FD",5
"bl84re84","1/31/2019","bl65wh75_FD",23
"bl84re84","2/6/2019","bl33ye35_FD",12
"bl84re84","2/6/2019","bl33ye35_UD",3
"bl84re84","2/6/2019","blk17_UD",136
"bl84re84","2/7/2019","bl33ye35_FD",85
"bl84re84","2/7/2019","bl33ye35_UD",102
"bl92re92","10/21/2018","bl100pu80_FD",52
"bl92re92","10/21/2018","bl100pu80_UD",70
"bl92re92","10/21/2018","gy72_UD",3
"bl92re92","10/22/2018","bl17bl57_UD",6
"bl92re92","10/22/2018","bl32gy22_UD",62
"bl92re92","10/22/2018","gy72_UD",3
"bl92re92","10/23/2018","bl100pu80_FD",20
"bl92re92","10/23/2018","bl90pi15_FD",17
"bl92re92","10/24/2018","bl100pu80_FD",1
"bl92re92","10/24/2018","yelred_FD",33
"bl92re92","10/24/2018","yelred_UD",49
"bl92re92","10/26/2018","bl100pu80_FD",24
"bl92re92","10/26/2018","bl100pu80_UD",8
"bl92re92","11/14/2018","bl11pu3_UD",42
"bl92re92","11/14/2018","g32b89_UD",58
"bl92re92","11/3/2018","bl100pu80_UD",32
"bl92re92","11/3/2018","bl90pi15_FD",2
"bl92re92","11/3/2018","pu17pu18_UD",7
"bl92re92","11/6/2018","bl100pu80_FD",128
"bl92re92","11/6/2018","bl100pu80_UD",9
"bl92re92","11/6/2018","bl34pu94_FD",100
"bl92re92","11/8/2018","bkor_FD",76
"bl92re92","11/8/2018","bkor_UD",56
"bl92re92","11/9/2018","bkor_FD",66
"bl92re92","11/9/2018","bkor_UD",4
"bl92re92","11/9/2018","bl43p196_UD",42
"bl92re92","11/9/2018","bl4b13_UD",31
"bl93re93","2/20/2019","pu35pu36_UD",108
"bl93re93","2/20/2019","y40b7_UD",125
"bl93re93","2/21/2019","bl58gr33_UD",148
"bl93re93","2/21/2019","bl87re02_FD",453
"bl93re93","2/22/2019","bl58gr33_UD",119
"bl93re93","2/22/2019","bl87re02_FD",1083
"g5g95","9/24/2018","bl36p46_calls",13
"g5g95","9/24/2018","bl40b60_calls",104
"gr30bk64","2/4/2021","bl111gr09_FD",27
"gr30bk64","2/4/2021","bl111gr09_UD",192
"grey","3/29/2018","fatsyllables",46
"grey","3/29/2018","oldsyllables",68
"grey","3/30/2018","fatsyllables",35
"grey","3/30/2018","oldsyllables",27
"grey","3/31/2018","fatsyllables",9
"grey","3/31/2018","oldsyllables",18
"grngrn","3/29/2018","fatsyllables",17
"grngrn","3/29/2018","oldsyllables",17
"grngrn","3/30/2018","fatsyllables",91
"grngrn","3/30/2018","oldsyllables",41
"gy175gr05","12/12/2020","bkor_UD",4
"gy175gr05","12/12/2020","pi183y24_UD",6
"gy175gr05","12/3/2020","bl43p196_UD",9
"gy175gr05","12/3/2020","bl4b13_UD",12
"gy175gr05","12/5/2020","pu35pu36_UD",19
"gy175gr05","12/5/2020","y40b7_UD",22
"gy82bk81","2/14/2019","pu35pu36_UD",17
"gy82bk81","2/14/2019","y40b7_UD",57
"gy82bk81","8/23/2018","bl40b60_calls",90
"gy82bk81","8/23/2018","bl65wh75_UD",104
"gy82bk81","8/23/2018","bl86pi11_UD",26
"gy82bk81","8/24/2018","bl65wh75_UD",58
"gy82bk81","8/24/2018","bl86pi11_UD",3
"gy82bk81","8/24/2018","blk17_FD",329
"gy82bk81","8/24/2018","blk17_UD",165
"gy82bk81","8/27/2018","bl34pu94_UD",87
"gy82bk81","8/27/2018","bl90pi15_FD",97
"gy82bk81","8/27/2018","blk17_UD",1
"gy82bk81","8/28/2018","bl34pu94_UD",760
"gy82bk81","8/28/2018","bl90pi15_FD",124
"gy82bk81","8/29/2018","bl34pu94_UD",35
"gy82bk81","8/29/2018","pu35pu36_UD",366
"gy82bk81","8/29/2018","y40b7_UD",75
"gy85pi55","8/14/2018","bl11pu3_FD",464
"gy85pi55","8/14/2018","bl36p46_calls",1
"gy85pi55","8/14/2018","bl4b13_FD",158
"gy85pi55","8/15/2018","bl11pu3_FD",3
"gy85pi55","8/15/2018","bl34pu94_UD",232
"gy85pi55","8/15/2018","bl90pi15_FD",5
"gy85pi55","8/23/2018","bl40b60_calls",206
"gy85pi55","8/23/2018","bl65wh75_UD",245
"gy85pi55","8/23/2018","bl86pi11_UD",21
"gy85pi55","8/24/2018","bl65wh75_UD",346
"gy85pi55","8/24/2018","bl86pi11_UD",3
"gy85pi55","8/24/2018","blk17_FD",410
"gy85pi55","8/24/2018","blk17_UD",446
"gy85pi55","8/27/2018","bl34pu94_UD",8
"gy85pi55","8/27/2018","bl90pi15_FD",312
"gy85pi55","8/27/2018","blk17_UD",38
"gy85pi55","8/28/2018","bl34pu94_UD",428
"gy85pi55","8/28/2018","bl90pi15_FD",351
"gy85pi55","8/29/2018","bl34pu94_UD",34
"gy85pi55","8/29/2018","pu35pu36_UD",558
"gy85pi55","8/29/2018","y40b7_UD",10
"gy85pi55","8/31/2018","bl34pu94_FD",318
"gy85pi55","8/31/2018","bl34pu94_UD",1024
"gy85pi55","9/4/2018","bl90pi15_FD",355
"gy85pi55","9/4/2018","bl90pi15_UD",506
"gy85pi55","9/5/2018","bl90pi15_FD",413
"gy85pi55","9/5/2018","bl90pi15_UD",348
"gy93gr91","6/10/2019","pu35pu36_UD",69
"gy93gr91","6/10/2019","y40b7_UD",66
"gy93gr91","6/11/2019","bkor_FD",97
"gy93gr91","6/11/2019","bkor_UD",151
"gy93gr91","6/12/2019","yelred_FD",5
"gy93gr91","6/12/2019","yelred_UD",66
"gy93gr91","6/18/2019","pu35pu36_UD",34
"gy93gr91","6/18/2019","y40b7_UD",35
"gy93gr91","6/20/2019","bl63bk93_FD",495
"gy93gr91","6/20/2019","bl90or19_FD",3861
"gy93gr91","6/24/2019","pu35pu36_UD",38
"gy93gr91","6/24/2019","y40b7_UD",91
"gy93gr91","6/6/2019","bl11pu3_UD",82
"gy93gr91","6/6/2019","g32b89_UD",75
"gy93gr91","6/7/2019","blk17_UD",36
"gy93gr91","6/7/2019","pi183y24_UD",25
"gy93gr91","6/8/2019","blk17_UD",158
"gy93gr91","6/8/2019","pi183y24_UD",114
"gy93gr91","7/2/2019","bl63bk93_FD",137
"gy93gr91","7/2/2019","bl90or19_FD",81
"gy93gr91","7/24/2019","bl63bk93_FD",6
"gy93gr91","7/24/2019","bl71bl60_FD",10
"gy93gr91","7/24/2019","bl90or19_FD",15
"gy93gr91","7/25/2019","bl63bk93_FD",32
"gy93gr91","7/25/2019","bl90or19_FD",7
"gy93gr91","7/25/2019","blk17_UD",17
"gy93gr91","7/26/2019","bkor_UD",3
"gy93gr91","7/26/2019","bl63bk93_FD",21
"gy93gr91","7/26/2019","bl90or19_FD",53
"orbk","10/11/2018","bead_withnoise",25
"orbk","10/11/2018","daeb_withnoise",47
"orgblk","3/29/2018","fatsyllables",33
"orgblk","3/29/2018","oldsyllables",88
"orgblk","3/30/2018","fatsyllables",19
"orgblk","3/30/2018","oldsyllables",41
"orgblk","3/31/2018","fatsyllables",15
"orgblk","3/31/2018","oldsyllables",15
"p53wh53","9/10/2018","pu35pu36_UD",113
"p53wh53","9/10/2018","y40b7_UD",144
"p53wh53","9/6/2018","bl65wh75_FD",49
"p53wh53","9/6/2018","bl86pi11_FD",77
"p53wh53","9/7/2018","bl65wh75_FD",28
"p53wh53","9/7/2018","bl86pi11_FD",156
"pi128ye78","12/22/2020","bl111gr09_FD",131
"pi128ye78","12/22/2020","bl21pu11_FD",665
"pi128ye78","12/24/2020","bl21pu11_FD",89
"pi128ye78","12/24/2020","yelred_FD",65
"pi128ye78","12/24/2020","yelred_UD",520
"pi52wh52","8/14/2018","bl11pu3_FD",17
"pi52wh52","8/14/2018","bl36p46_calls",760
"pi52wh52","8/14/2018","bl40b60_calls",3
"pi52wh52","8/14/2018","bl4b13_FD",21
"pi52wh52","8/15/2018","bl11pu3_FD",31
"pi52wh52","8/15/2018","bl34pu94_UD",110
"pi52wh52","8/15/2018","bl4b13_FD",1
"pi52wh52","8/15/2018","bl90pi15_FD",2
"pi52wh52","8/23/2018","bl40b60_calls",131
"pi52wh52","8/23/2018","bl86pi11_UD",34
"pi52wh52","8/24/2018","bl65wh75_UD",69
"pi52wh52","8/24/2018","bl86pi11_UD",3
"pi52wh52","8/24/2018","blk17_FD",155
"pi52wh52","8/24/2018","blk17_UD",107
"pi52wh52","8/27/2018","bl34pu94_UD",6
"pi52wh52","8/27/2018","bl90pi15_FD",36
"pi52wh52","8/27/2018","blk17_UD",25
"pi52wh52","8/29/2018","pu35pu36_UD",59
"pi52wh52","8/29/2018","y40b7_UD",272
"pi52wh52","9/5/2018","bl90pi15_FD",42
"pi52wh52","9/5/2018","bl90pi15_UD",24
"pi94ye84","6/18/2019","pu35pu36_UD",76
"pi94ye84","6/18/2019","y40b7_UD",64
"pi94ye84","7/2/2019","bl63bk93_FD",26
"pi94ye84","7/2/2019","bl90or19_FD",32
"s3494","1/4/2019","bl17pi39_FD",893
"s3494","1/4/2019","bl65wh75_FD",255
"s3494","1/5/2019","bl17pi39_FD",26
"s3494","1/5/2019","bl65wh75_FD",1283
"s3494","1/5/2019","blk17_UD",12
"s3494","1/6/2019","blk17_FD",252
"s3494","1/6/2019","blk17_UD",152
"s3494","10/23/2018","bl100pu80_FD",23
"s3494","10/23/2018","bl65wh75_FD",2
"s3494","10/23/2018","bl90pi15_FD",56
"s3494","10/24/2018","bl65wh75_FD",81
"s3494","10/24/2018","bl65wh75_UD",243
"s3642","10/11/2018","daeb_withnoise",12
"s3642","10/11/2018","gr1pi71",48
"s3742","10/10/2018","bead_withnoise",50
"s3742","10/10/2018","bl11pu3_FD",7
"s3742","10/10/2018","daeb_withnoise",40
"s3742","10/10/2018","gr1pi71",149
"s3742","10/10/2018","pu55bl08_FD",2
"s3742","10/3/2018","pu35pu36_UD",132
"s3742","10/3/2018","y40b7_UD",367
"s3742","10/9/2018","bl14y6_UD",3
"s3742","10/9/2018","pu55bl08_FD",10
"s3742","10/9/2018","y40b7_UD",27
"s3742","9/25/2018","blk17_FD",123
"s3742","9/25/2018","blk17_UD",34
"s3742","9/26/2018","blk17_FD",229
"s3742","9/26/2018","blk17_UD",238
"s3742","9/27/2018","blk17_FD",114
"s3742","9/27/2018","blk17_UD",13
"s3774","10/10/2018","bl11pu3_FD",105
"s3774","10/10/2018","bl14y6_UD",216
"s3774","10/10/2018","gr1pi71",7
"s3774","10/9/2018","bl14y6_UD",5
"s3774","10/9/2018","pu55bl08_FD",18
"s3774","10/9/2018","y40b7_UD",3
"s3774","9/14/2018","pu35pu36_UD",197
"s3774","9/14/2018","y40b7_UD",579
"s3774","9/17/2018","bl4b13_FD",13
"s3774","9/17/2018","y40b7_UD",318
"s3774","9/19/2018","bl34pu94_FD",13
"s3774","9/19/2018","bl4b13_FD",53
"s3774","9/19/2018","bl90pi15_FD",53
"s3774","9/19/2018","bl90pi15_UD",3
"s3774","9/27/2018","blk17_FD",124
"s3774","9/27/2018","blk17_UD",185
"s3774","9/28/2018","blk17_UD",13
"s3774","9/28/2018","gy72_UD",302
"skyblk","3/29/2018","fatsyllables",33
"skyblk","3/29/2018","oldsyllables",67
"skyblk","3/31/2018","fatsyllables",44
"skyblk","3/31/2018","oldsyllables",45
"skyyel","3/30/2018","fatsyllables",128
"skyyel","3/30/2018","oldsyllables",94
"w11pu92","3/15/2018","bl11pu3_FD",165
"w11pu92","3/15/2018","y7wh27",445
"w11pu92","3/16/2018","bl11pu3_FD",451
"w11pu92","3/16/2018","y7wh27",1069
"w11pu92","3/22/2018","bl11pu3_FD",258
"w11pu92","3/22/2018","bl11pu3_UD",6
"w11pu92","3/22/2018","y7wh27",431
"w71","3/13/2018","w34r14_FD",3
"w71","3/13/2018","w34r14_UD",25
"w71","3/14/2018","bl62gr62_FD",99
"w71","3/14/2018","bl62gr62_UD",38
"w71","3/15/2018","p77y27_FD",138
"w71","3/15/2018","p77y27_UD",78
"w71","3/17/2018","w34r14_FD",52
"w71","3/17/2018","w34r14_UD",30
"w71","3/23/2018","p38y2_FD",12
"w71","3/23/2018","p38y2_UD",14
"wh13pu94","4/10/2019","bl43pi73_FD",6
"wh13pu94","4/10/2019","bl58gr33_FD",5
"wh13pu94","4/10/2019","bl58gr33_UD",1
"wh13pu94","4/10/2019","y40b7_UD",3
"wh13pu94","4/12/2019","bl43pi73_FD",31
"wh13pu94","4/12/2019","bl58gr33_FD",22
"wh13pu94","4/9/2019","bl43p196_UD",4
"wh13pu94","4/9/2019","pu35pu36_UD",1
"wh13pu94","4/9/2019","y40b7_UD",140
"wh13pu94","5/1/2019","bkor_UD",4
